symbol,fiscaldate_end,reported_currency,operating_cashflow,payments_foroperating_activities,proceeds_fromoperating_activities,changein_operating_liabilities,changein_operating_assets,dpr_depletion_amort,capital_expenditures,changein_receivables,changein_inventory,profit_loss,cashflow_frominvestment,cashflow_fromfinancing,proceeds_fromrepayment_shortterm_debt,payments_forrepurchase_commonstock,payments_forrepurchase_equity,payments_forrepurchase_preferredstock,div_payout,div_payout_commonstock,div_payout_preferredStock,proceeds_fromissuance_commonstock,proceeds_fromissuance_longterm_debtcapital_secnet,proceeds_fromissuance_preferredstock,proceeds_fromrepurchase_equity,proceeds_fromsale_treasurystock,changein_cash_cashequivalents,changein_exchangerate,netincome
SILK,3/31/2020,USD,-11795000,1108000,0,-2841000,893000,184000,134000,60000,1871000,-9941000,-108000,274000,0,0,0,0,0,0,0,274000,0,0,274000,0,-11629000,0,-9941000
SILK,12/31/2019,USD,-5261000,587000,0,1890000,-660000,-292000,198000,-1334000,1087000,-8291000,-69619000,1784000,0,0,0,0,0,0,0,1784000,0,0,1784000,0,-73096000,0,-8291000
SILK,9/30/2019,USD,-6346000,1302000,0,2359000,2547000,654000,131000,1953000,347000,-8007000,-131000,507000,0,0,0,0,0,0,0,68000,0,0,507000,0,-5970000,0,-8007000
SILK,6/30/2019,USD,-11959000,169000000,0,0,0,176000,89000,0,923000,-11959000,-89000,112210000,0,0,0,0,0,0,0,363000,0,0,111466000,0,-11959000,0,-11959000
SILK,3/31/2019,USD,-24158000,0,0,0,0,174000,117000,0,2339000,-24158000,-117000,-744000,0,0,0,0,0,0,0,375000,0,0,405000,0,0,0,-24158000
SILK,12/31/2018,USD,-5390000,0,0,0,0,192000,108000,0,640000,-15618000,-102000,-226000,0,0,0,0,0,0,0,7000,0,0,656000,0,0,0,-15619000
SILK,9/30/2018,USD,-6367000,0,0,0,0,194000,1164000,0,871000,-8953000,-1164000,15218000,0,0,0,0,0,0,0,217000,0,0,0,0,0,0,-8952000
SILK,6/30/2018,USD,-5288000,0,0,0,0,74000,549000,0,621000,-7651000,-549000,148000,0,0,0,0,0,0,0,148000,0,0,0,0,0,0,-7651000
SILK,3/31/2018,USD,-4650000,0,0,0,0,57000,455000,0,433000,-5408000,-455000,284000,0,0,0,0,0,0,0,284000,0,0,0,0,0,0,-5408000
SITM,12/31/2020,USD,6762000,400000,0,-1214000,4957000,1436000,2186000,6694000,-1411000,1991000,-2444000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,4317000,0,1991000
SITM,9/30/2020,USD,4187000,495000,0,3329000,6201000,1270000,2237000,4380000,427000,-667000,-2468000,-34997000,-35000000,0,0,0,0,0,0,0,0,0,0,0,-33278000,0,-667000
SITM,6/30/2020,USD,3620000,400000,0,0,0,1732000,537000,0,621000,-5603000,-1464000,29082000,0,0,0,0,0,0,0,0,0,0,0,0,-5203000,0,-5603000
SITM,3/31/2020,USD,2035000,1246000,0,371000,-2324000,1964000,1138000,-2347000,2433000,-5093000,-1417000,7212000,9000000,0,0,0,0,0,0,0,0,0,0,0,7830000,0,-5093000
SITM,12/31/2019,USD,2496000,0,0,0,0,2114000,594000,0,-777000,633000,-992000,52682000,0,0,0,0,0,0,0,0,0,0,56353000,0,0,0,633000
SITM,9/30/2019,USD,-294000,0,0,0,0,2102000,478000,0,-3921000,1079000,-868000,-1267000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079000
SITM,6/30/2019,USD,150000,0,0,0,0,2135000,193000,0,-2766000,-5449000,-964000,-62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5449000
SITM,3/31/2019,USD,5026000,0,0,0,0,1922000,161000,0,-680000,-2870000,-378000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2870000
SLGG,12/31/2020,USD,-2202000,0,0,1102000,-759000,-903000,2000,-384000,0,-4740000,-202000,0,0,0,0,0,0,0,0,0,0,0,0,0,-2404000,0,-4740000
SLGG,9/30/2020,USD,-4089000,0,0,-120000,421000,218000,1000,475000,0,-4298000,-219000,8413000,0,0,0,0,0,0,0,8403000,0,0,8413000,0,4105000,0,-4298000
SLGG,6/30/2020,USD,-5197000,0,0,-1247000,52000,302000,2000,128000,0,-4560000,-486000,7153000,0,0,0,0,0,0,0,0,0,0,5953000,0,1470000,0,-4560000
SLGG,3/31/2020,USD,-3388000,0,0,1242000,636000,493000,4000,76000,0,-5134000,-283000,0,0,0,0,0,0,0,0,0,0,0,0,0,-3671000,0,-5134000
SLGG,12/31/2019,USD,-3504000,0,0,-561000,-551000,35000,17000,-28000,0,-4688000,-640000,0,0,0,0,0,0,0,0,0,0,0,22478000,0,-4144000,0,-4688000
SLGG,9/30/2019,USD,-3259000,0,0,317000,116000,38000,23000,-138000,0,-4417000,-335000,0,0,0,0,0,0,0,0,0,0,0,22478000,0,-3594000,0,-4417000
SLGG,6/30/2019,USD,-3561000,0,0,0,-8000,107000,15000,-8000,0,-5505000,-1765000,20000,0,0,0,0,0,0,0,0,0,0,20000,0,-5306000,0,-5505000
SLGG,3/31/2019,USD,-3322000,0,0,0,0,2769000,18000,173000,0,-16069000,-424000,22458000,0,0,0,0,0,0,0,0,0,0,22458000,0,18712000,0,-16069000
SLGG,12/31/2018,USD,-2800000,0,0,0,0,241214,65000,0,0,-7484000,-417000,22458000,0,0,0,0,0,0,0,0,0,0,0,0,-3217000,0,-7484000
SLGG,9/30/2018,USD,-2386000,0,0,0,0,190000,55000,0,0,-5009000,-207000,7798391,0,0,0,0,0,0,0,0,0,0,0,0,5206000,0,-5009000
SLGG,6/30/2018,USD,-2754000,0,0,0,0,221000,42000,0,0,-3963000,-128000,2406149,0,0,0,0,0,0,0,0,0,0,0,0,-885000,0,-3963000
SLGG,3/31/2018,USD,-2740000,0,0,0,0,209000,93000,0,0,-4171000,-114000,2815000,0,0,0,0,0,0,0,0,0,0,0,0,-39000,0,-4171000
SLQT,12/31/2020,USD,-93802000,0,0,0,0,3590000,3017000,0,0,90456000,-4881000,-2781000,0,0,0,0,0,0,0,0,0,0,100000,0,94541000,0,90416000
SLQT,9/30/2020,USD,-9345000,7446000,0,14973000,29791000,3347000,2751000,31581000,0,837000,-4215000,-7938000,0,0,0,0,0,0,0,0,0,0,309000,0,-21498000,0,837000
SNDL,12/31/2020,CAD,-12242000,0,0,0,0,2586000,167000,0,0,0,-52141000,104338000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64059000
SNDL,9/30/2020,CAD,-20057000,0,0,0,0,3127000,1214000,0,0,0,-1739000,21445000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71386000
SNDL,6/30/2020,CAD,-11750000,0,0,0,0,2946000,117000,0,0,0,-4414000,17433000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60343000
SNDL,3/31/2020,CAD,-13446000,0,0,0,0,4513000,5441000,0,0,0,-12583000,-89000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43895000
SNDL,12/31/2019,CAD,-55881000,0,0,0,0,4315000,25777000,0,0,0,-32471000,-8567000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-144988000
SNDL,9/30/2019,CAD,-28389000,0,0,0,0,2950000,48321000,0,0,0,-129524000,262906000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97452000
SNDL,6/30/2019,CAD,-9664000,0,0,0,0,1501000,33437000,0,0,0,-29002000,64095000,0,0,0,0,0,0,0,0,0,0,17987000,0,0,0,-12322000
SNDL,3/31/2019,CAD,-18802000,0,0,0,0,1012000,30601000,0,0,0,-22147000,39833000,0,0,0,0,0,0,0,0,0,0,9750000,0,0,0,-16702000
SNDL,12/31/2018,CAD,-18629168.5,0,0,0,0,494378.77,55962142.54,0,0,0,-48422664.61,52629262.53,0,0,0,0,0,0,0,0,0,0,8082747.62,0,0,0,-41447418.98
SNDL,9/30/2018,USD,-1224509.61,0,0,0,0,126715.42,20955562.95,0,0,0,-12504009.81,15805312.08,0,0,0,0,0,0,0,0,0,0,27453949.42,0,0,0,-8014141.24
SNDL,6/30/2018,USD,-7659639.01,0,0,0,0,128924.62,14372061.28,0,0,0,-10506597.91,13189746.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4419080.84
SNDL,3/31/2018,USD,-312088.59,0,0,0,0,126229.38,2647719.35,0,0,0,-3813985.91,8441880.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5535506.85
SNOW,12/31/2020,USD,19614000,0,0,0,0,3215000,14488000,0,0,0,-3161607000,22278000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-198935000
SNOW,9/30/2020,USD,-19754000,0,0,0,0,2849000,18114000,0,0,0,-433635000,4254420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-168889000
SNOW,6/30/2020,USD,-38685000,0,0,0,0,0,0,0,0,0,-269399000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNOW,3/31/2020,USD,-6592000,0,0,0,0,0,0,0,0,0,-172004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNOW,12/31/2019,USD,-42792000,0,0,0,0,1265000,5404000,0,0,0,0,6658000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83254000
SNOW,9/30/2019,USD,-23750000,0,0,0,0,0,0,0,0,0,19194000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNOW,6/30/2012,USD,43390000,0,0,0,0,0,30061000,0,4925000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOAC,3/31/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58999
SOLY,12/31/2020,USD,-2697000,0,0,590000,-86000,83000,388000,0,87000,-4541000,-394000,0,0,0,0,0,0,0,0,0,0,0,0,0,-3091000,0,-4541000
SOLY,9/30/2020,USD,-2300000,0,0,222000,-20000,67000,309000,0,95000,-3593000,-337000,0,0,0,0,0,0,0,0,0,0,0,0,0,-2637000,0,-3600000
SOLY,6/30/2020,USD,-2178200,0,0,-139696,-312859,71233,126901,0,0,-3136000,-126901,32046000,0,0,0,0,0,0,0,0,0,0,0,0,-3036000,0,-3136000
SOLY,3/31/2020,USD,-4321800,0,0,-1014304,816859,70767,10099,0,0,-3270503,-10099,0,0,0,0,0,0,0,0,0,0,0,0,0,-4331899,0,-3270503
SOLY,12/31/2019,USD,-2352073,38,0,533889,-102223,70737,10896,0,0,-3274877,-19510,5738111,0,0,0,0,0,0,0,0,0,0,24095610,0,3366990,0,-3251877
SOLY,9/30/2019,USD,-2653000,0,0,398000,-76000,73000,-4000,0,0,-4295000,0,1351,0,0,0,0,0,0,0,0,0,0,18357500,0,-2652000,0,-4300000
SOLY,6/30/2019,USD,-2302663,0,0,13697,44091,43297,38432,0,0,-2973000,-38432,8641951,0,0,0,0,0,0,0,0,0,0,18356150,0,-2873000,0,-3000000
SOLY,3/31/2019,USD,-3297337,20038,0,-1230622,220349,29703,784568,0,0,-3208345,-784568,9009160,0,0,0,0,0,0,0,0,0,0,9714200,0,4927255,0,-3208345
SOLY,12/31/2018,USD,-873372,0,0,868987,-4856,30167,1618,0,0,-2419562,-2820,811652,0,0,0,0,0,0,0,0,0,0,0,0,-64540,0,-2419562
SONM,12/31/2020,USD,-9850000,0,0,-6120000,-1624000,407000,-192000,-1186000,-1189000,-6408000,192000,127000,0,0,0,0,0,0,0,30000,0,0,163000,0,-9531000,0,-6408000
SONM,9/30/2020,USD,-6372000,180000,0,-3083000,-2051000,674000,10000,536000,-2397000,-6464000,-10000,-8000,0,0,0,0,0,0,0,64000,0,0,65000,0,-6390000,0,-6464000
SONM,6/30/2020,USD,4587000,1437000,0,11152000,770000,760000,9000,269000,-910000,-7096000,-9000,21122000,0,0,0,0,0,0,0,0,0,0,25128000,0,25700000,0,-7096000
SONM,3/31/2020,USD,1075000,358000,0,-287000,-9471000,887000,184000,-5083000,-2989000,-9964000,-184000,173000,0,0,0,0,0,0,0,0,0,0,210000,0,1064000,0,-9964000
SONM,12/31/2019,USD,-4720000,-349000,0,-10275000,-11250000,856000,84000,-7242000,-4376000,-8336000,-101000,-230000,0,0,0,0,0,0,0,0,0,0,-158000,0,-5051000,0,6575000
SONM,9/30/2019,USD,5981000,337000,0,-5950000,-15385000,871000,661000,-13927000,521000,-6775000,-764000,-4562000,264000,0,0,0,0,0,0,0,0,0,-1205000,0,655000,0,-6775000
SONM,6/30/2019,USD,-30256000,0,0,0,0,906000,165000,-23799000,-2569000,-5599000,-300000,36398000,0,0,0,0,0,0,0,0,0,0,38436000,0,-5599000,0,-5599000
SONM,3/31/2019,USD,-4528000,0,0,0,0,892000,82000,11379000,7233000,-5124000,-191000,1522000,0,0,0,0,0,0,0,0,0,0,1645000,0,-3197000,0,-5124000
SPFI,12/31/2020,USD,-28218000,465718000,0,0,28547000,1640000,151000,0,0,15924000,-10364000,48004000,18785000,232000,232000,0,904000,904000,0,0,-4000,0,-232000,0,9422000,0,15924000
SPFI,9/30/2020,USD,42425000,412505000,0,0,-37209000,1678000,757000,0,0,16731000,44661000,-52302000,-1800000,0,0,0,541000,541000,0,0,0,0,0,0,34784000,0,16731000
SPFI,6/30/2020,USD,-12895000,372524000,0,0,12341000,1651000,1246000,0,0,5615000,-215571000,348505000,-7835000,0,0,0,542000,542000,0,0,0,0,0,0,5615000,0,5615000
SPFI,3/31/2020,USD,4315000,221795000,0,0,5061000,1606000,1156000,0,0,7083000,25046000,-51398000,-19765000,0,0,0,541000,541000,0,0,0,0,0,0,-22037000,0,7083000
SPFI,12/31/2019,USD,8014000,194532000,0,0,-7101000,1492000,730000,0,0,10109000,-145847000,51287000,27310000,0,0,0,540000,540000,0,0,0,0,51392000,0,-86546000,0,10109000
SPFI,9/30/2019,USD,811000,199352000,0,0,4578000,1259000,861000,0,0,8258000,-168743000,4461000,1045000,0,0,0,-539000,-539000,0,0,0,0,51392000,0,-163471000,0,8258000
SPFI,6/30/2019,USD,-7670000,0,0,0,0,1222000,1374000,0,0,6080000,58160000,18216000,-10105000,0,0,0,0,0,0,0,0,0,51392000,0,6080000,0,6080000
SPNV,9/30/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPNV,9/30/2019,USD,47674000,0,0,0,0,72442000,26257000,0,-6286000,0,-20118000,-30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38441000
SPNV,6/30/2019,USD,41451000,0,0,0,0,86504000,37976000,0,-7739000,0,41515000,641000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71050000
SPNV,3/31/2019,USD,27379000,0,0,0,0,82439000,41160000,0,-5941000,0,-36094000,-1667000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47705000
SPNV,12/31/2018,USD,81701000,0,0,0,0,97264000,35087000,0,9320000,0,-31383000,1364000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-750185000
SPNV,9/30/2018,USD,43941000,0,0,0,0,99892000,66442000,0,7975000,0,-60144000,-50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21816000
SPRB,9/30/2020,USD,-7597000,0,0,0,0,8000,43000,0,0,0,-43000,43197000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9587000
SPRB,6/30/2020,USD,-5328000,0,0,0,0,0,0,0,0,0,-3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRB,3/31/2020,USD,-5328000,0,0,0,0,0,0,0,0,0,-3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRB,12/31/2019,USD,-2907000,0,0,0,0,9000,1000,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3182000
SPRB,9/30/2019,USD,-1280000,0,0,0,0,2000,0,0,0,0,-3500,2492000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2551000
SPRB,6/30/2019,USD,-4215000,0,0,0,0,0,0,0,0,0,-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRB,3/31/2019,USD,-4215000,0,0,0,0,0,0,0,0,0,-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPT,12/31/2020,USD,-174000,1038000,0,12188000,12983000,-4326000,1799000,2893000,0,-5876000,-1864000,-1225000,0,0,0,0,0,0,0,0,0,0,-9946000,0,-3263000,0,-5876000
SPT,9/30/2020,USD,-2633000,300000,0,1802000,4899000,3094000,1408000,860000,0,-6997000,-1408000,42027000,0,0,0,0,0,0,0,0,0,0,42209000,0,37986000,0,-6997000
SPT,6/30/2020,USD,-4042000,0,0,0,0,1443000,495000,0,0,-8302000,-50217000,-3325000,0,0,0,0,0,0,0,0,0,0,0,0,-8302000,0,-8302000
SQFT,9/30/2020,USD,2695423,0,0,-113409,-1174119,1626917,2703865,0,0,-1384468,1552140,-2899526,-7154118,0,18000,0,0,0,0,0,0,0,-18000,0,1348037,0,-1748245
SQFT,6/30/2020,USD,674793,0,0,0,0,1622230,0,0,0,-1607534,490061,-1489544,0,0,0,0,0,0,0,0,0,0,0,0,218696,0,-1922816
SQFT,3/31/2020,USD,-474075,0,0,-2612649,-1947145,1574526,3573743,0,0,-932119,20123712,-21058233,-876899,0,0,0,0,0,0,0,0,0,0,0,-1408596,0,-1107130
SQFT,12/31/2019,USD,1413068,0,0,-522649,673580,1650242,6921527,0,0,-142043,-5271320,3178088,12897533,0,12222,0,2,2,0,0,0,0,-12222,0,-680164,0,-159079
SQFT,9/30/2019,USD,-35014,0,0,-1770010,-761475,1755253,0,0,0,2953589,13841761,-14388172,-18252013,0,16095248,16000000,1082946,1082946,0,0,0,0,-16095248,0,-581425,0,2536864
SQFT,6/30/2019,USD,-1076674,0,0,1985120,1103239,1749113,0,0,0,-1076674,-4577187,2295757,5477548,0,119958,0,0,0,0,0,0,0,0,0,-1076674,0,-1076674
SQFT,3/31/2019,USD,-961937,0,0,-459901,-2051150,2210081,0,0,0,-961937,7987793,-6242596,3674303,0,900000,900000,0,1075521,0,0,0,0,0,0,-961937,0,-961937
SQFT,12/31/2018,USD,-1823893,0,0,-1142063,1821963,2227777,0,0,0,9699570,35136826,-35377818,198395,0,13800000,0,0,0,0,0,0,0,0,0,-2064885,0,9483171
SQFT,9/30/2018,USD,842109,0,0,-292325,187026,2268896,0,0,0,-1598787,-1409298,-736595,236490,0,0,0,0,0,0,0,0,0,0,0,842109,0,-1882925
SQFT,6/30/2018,USD,-2496998,0,0,351506,-841990,2265889,0,0,0,-2496998,-334227,6699151,6539380,0,0,0,0,0,0,0,0,0,0,0,-2496998,0,-2496998
SQFT,3/31/2018,USD,735678,0,0,-100175,-348615,2339044,0,0,0,-1151061,-7802723,4857872,3840133,0,0,0,0,0,0,0,0,0,0,0,-2209173,0,-1318191
SQFT,12/31/2017,USD,1257501,0,0,809489,1808939,2363625,0,0,0,-486155,2404936,-3060041,-2509860,0,0,0,0,0,0,0,0,0,0,0,602396,0,-713482
SQFT,9/30/2017,USD,2296400,0,0,544224,82732,2399307,0,0,0,-1576366,-6916080,2208842,2857073,0,0,0,0,0,0,0,0,0,0,0,-2410838,0,-1776547
SQFT,6/30/2017,USD,824482,0,0,-207943,-25209,2443817,0,0,0,164625,-1599528,2087914,4059609,0,0,0,0,0,0,0,0,0,0,0,1312868,0,19312
SQFT,3/31/2017,USD,1207315,0,0,-69117,-545484,2503516,0,0,0,-944185,5020220,-4809181,-3229748,0,0,0,0,0,0,0,0,0,0,0,1418354,0,-1013700
SQFT,12/31/2016,USD,-55272,0,0,-1695735,270313,2532813,0,0,0,-1668558,-7846420,6314839,6052548,0,0,0,0,0,0,0,0,0,0,0,-1586853,0,-1807070
SQFT,9/30/2016,USD,2049579,0,0,659451,-26699,2564211,0,0,0,-1908496,-5426252,2561469,6077467,0,0,0,0,0,0,0,0,0,0,0,-815204,0,-1990030
SQFT,6/30/2016,USD,618245,0,0,-53579,-504984,2499630,0,0,0,-828386,3299374,-3771136,-495283,0,0,0,0,0,0,0,0,0,0,0,146483,0,-911425
SQFT,3/31/2016,USD,1109530,0,1300000,-302830,192065,2659531,0,0,0,-1103961,-6519094,4154862,4180354,0,0,0,0,0,0,0,0,0,0,0,-1254702,0,-1103961
SQFT,12/31/2015,USD,1294803,0,1200000,977400,322176,2224392,0,0,0,-2904753,-25647243,19832810,16323424,0,0,0,0,0,0,0,0,0,0,0,-4519630,0,2328581
SQZ,12/31/2020,USD,-19239000,3083000,0,1659000,2677000,331000,123000,0,0,-17601000,7877000,74659000,0,0,0,0,0,0,0,0,0,0,74659000,0,63297000,0,-17601000
SRAC,12/31/2020,USD,-589415,0,0,2396755,42250,0,0,0,0,-2896683,23890,0,0,0,0,0,0,0,0,0,0,0,0,0,-565525,0,-2896683
SRAC,9/30/2020,USD,-177451,-98000,0,-49335,-98035,0,0,0,0,-164610,23890,0,0,0,0,0,0,0,0,0,0,0,0,0,-153561,0,-164610
SRAC,6/30/2020,USD,-756393,54000,0,0,0,0,0,0,0,36372,705371,0,0,0,0,0,0,0,0,0,0,0,0,0,-51022,0,36372
SRAC,3/31/2020,USD,-227767,223000,0,144830,-37721,0,0,0,0,259471,119502,0,0,0,0,0,0,0,0,0,0,0,0,0,-108265,0,259471
SSPK,12/31/2020,USD,-310937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2952859
SSPK,9/30/2020,USD,-41592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-113960
SSPK,6/30/2020,USD,-129757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-161809
SSPK,3/31/2020,USD,-99596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627107
SSPK,12/31/2019,USD,-426296,0,0,0,0,0,0,0,0,0,-178571500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065036
SSPK,9/30/2019,USD,-374360,0,0,0,0,0,0,0,0,0,-178571500,251361638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553123
SSPK,6/30/2019,USD,-5000,0,0,0,0,0,0,0,0,0,-178571500,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5000
STEP,12/31/2020,USD,37435000,0,0,0,0,1390000,256000,0,0,0,-2802000,-5322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25578000
STEP,9/30/2020,USD,53941000,0,0,0,0,1393000,401000,0,0,0,-4137000,19446000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-790000
STEP,6/30/2020,USD,28921000,0,0,0,0,1374000,344000,0,0,0,-1610000,-26629000,0,0,0,0,-25189000,-25189000,0,0,0,0,0,0,0,0,-56453000
STEP,3/31/2020,USD,-1920000,0,0,0,0,1599000,653000,0,0,0,0,-21828000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131916000
STEP,12/31/2019,USD,21199000,0,0,0,0,1907000,36000,0,0,0,40854000,-7578000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEP,9/30/2019,USD,20284000,0,0,0,0,1910000,15000,0,0,0,-4150000,-12241000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEP,6/30/2019,USD,26367000,0,0,0,0,0,0,0,0,0,1337000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOK,12/31/2020,USD,-10931000,0,0,4370000,2823000,237000,90000,0,0,-14561000,-90000,106868000,0,0,0,0,0,0,0,0,0,0,106993000,0,95847000,0,-14561000
STOK,9/30/2020,USD,-10873000,0,0,610000,80000,234000,269000,0,0,-13684000,-269000,673000,0,0,0,0,0,0,0,0,0,0,1033000,0,-10469000,0,-13684000
STOK,6/30/2020,USD,-9646000,0,0,234000,-949000,224000,81000,0,0,-12959000,-81000,369000,0,0,0,0,0,0,0,0,0,0,368000,0,-12959000,0,-12959000
STOK,3/31/2020,USD,-10771000,0,0,-11000,924000,193000,610000,0,0,-11039000,-610000,198000,0,0,0,0,0,0,0,0,0,0,199000,0,-11183000,0,-11039000
STOK,12/31/2019,USD,-10201000,0,0,-1755000,-863000,139000,568000,0,0,-10160000,-569000,192000,0,0,0,0,0,0,0,0,0,0,194000,0,-10578000,0,-10160000
STOK,9/30/2019,USD,-8048000,0,0,1565000,1866000,126000,583000,0,0,-8604000,-583000,-1000000,0,0,0,0,0,0,0,0,0,0,19000,0,-9631000,0,-8604000
STOK,6/30/2019,USD,-6274000,0,0,0,0,105000,392000,0,0,-7819000,-392000,150638000,0,0,0,0,0,0,0,0,0,0,152014000,0,0,0,-7819000
STOK,3/31/2019,USD,-6532000,0,0,0,0,80000,92000,0,0,-5742000,-90000,-68000,0,0,0,0,0,0,0,0,0,0,74000,0,0,0,-5742000
STOK,12/31/2018,USD,-3515000,0,0,0,0,214000,93000,0,0,-4282000,-83000,89779000,0,0,0,0,0,0,0,0,0,0,116019000,0,0,0,-4282000
STOK,9/30/2018,USD,-3041000,0,0,0,0,64000,516000,0,0,-3317000,-516000,13378000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3317000
STPK,12/31/2020,USD,-903741,0,0,2044640,-107911,0,0,0,0,-2986866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-903741,0,-2986866
STSA,9/30/2020,USD,-10714000,55000,0,961000,997000,150000,258000,0,0,-12043000,20519000,-418000,0,0,0,0,0,0,0,0,0,0,32000,0,9387000,0,-12043000
STSA,6/30/2020,USD,-9995000,0,0,0,0,57000,204000,0,0,-11269000,19686000,-461000,0,0,0,0,0,0,0,0,0,0,0,0,-11175000,0,-11269000
STSA,3/31/2020,USD,-13017000,77000,0,-710000,1022000,39000,283000,0,0,-11773000,13654000,-489000,0,0,0,0,0,0,0,0,0,0,11000,0,148000,0,-11773000
STSA,12/31/2019,USD,-7187000,83000,0,2906000,-491000,44000,88000,0,0,-10809000,-54092000,6370000,0,0,0,0,0,0,0,0,0,0,6537000,0,-54909000,0,-10809000
STSA,9/30/2019,USD,-11317000,0,0,0,0,38000,-19000,0,0,-8260000,-33899000,75259000,0,0,0,0,0,0,0,0,0,0,136693000,0,0,0,-8260000
STSA,6/30/2019,USD,-8073000,0,0,0,0,33000,460000,0,0,-6291000,-7863000,61381000,0,0,0,0,0,0,0,0,0,0,61543000,0,0,0,-6291000
STSA,3/31/2019,USD,-3060000,0,0,0,0,31000,22000,0,0,-2815000,-22000,53000,0,0,0,0,0,0,0,0,0,0,53000,0,0,0,-2815000
STSA,12/31/2018,USD,-1724000,0,0,0,0,57000,201000,0,0,-2344000,-201000,4944000,0,0,0,0,0,0,0,0,0,0,5986000,0,0,0,-2344000
STTK,12/31/2020,USD,-14043000,0,0,1977000,4621000,152000,201000,0,0,-12012000,-171488000,214829000,0,0,0,0,0,0,0,0,0,0,232316000,0,29298000,0,-12012000
SUMO,1/31/2021,USD,-974000,27000,0,16430000,6970000,7674000,780000,3092000,0,-20589000,-780000,-1872000,0,0,0,0,0,0,0,0,0,0,1169000,0,-3626000,0,-20589000
SVAC,12/31/2020,USD,-95816,0,0,-30140,-55578,0,0,0,0,-29833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95816,0,-29833
SWAV,12/31/2020,USD,-12399000,146000,0,-616000,1206000,179000,1674000,978000,718000,-15874000,-153607000,1173000,0,0,0,0,0,0,0,0,0,0,1731000,0,-164833000,0,-15874000
SWAV,9/30/2020,USD,-16430000,159000,0,-494000,9680000,253000,894000,4346000,5373000,-12932000,12106000,1284000,0,0,0,0,0,0,0,-416000,0,0,577000,0,-3040000,0,-12932000
SWAV,6/30/2020,USD,-18166000,158000,0,260000,5413000,247000,4297000,-1446000,7158000,-18118000,29703000,83648000,0,0,0,0,0,0,0,0,0,0,84264000,0,-18118000,0,-18118000
